,px,py,area (pixels),flux (noise-normed)
55,3141.49373788406,4070.0154857235752,4.0,47.70701148447572
56,4840.523217718795,5430.779408388704,4.0,46.12434222818908
57,3332.7600304558473,641.6037617514287,5.0,45.579307861056435
58,7582.587928425561,5982.177830525885,3.0,42.33960805815222
59,8103.854142168148,3618.442663647039,3.0,40.80511832763346
60,2020.546496459128,191.4274415647147,3.0,38.12053134414431
61,1137.5257639441743,728.9549140336123,2.0,36.2799240351713
62,7394.426805442665,661.9000924269504,2.0,34.459434412145576
63,7117.51304311704,2695.6385877526036,3.0,33.64365447898888
64,1742.8471730582446,3064.960582036695,2.0,33.38511778326111
65,9306.915722530199,10.640841831729267,2.0,33.033595302529285
66,6561.954810234175,4385.3644831635875,2.0,32.70676241284263
67,5816.75755975024,6322.829597196845,3.0,30.667629123524527
68,7104.325610904484,5053.053495556233,2.0,30.517933892514755
69,5277.027718443576,284.9121217609869,2.0,29.529906547617596
70,8432.892242468984,1123.8249963630499,3.0,24.170660479156826
71,9565.11074440991,1579.265502217421,2.0,22.039167446552316
72,912.7782742471279,5915.339604482955,2.0,20.553183278799615
73,672.9339040589371,5647.450795789865,2.0,20.475995690421012
74,8870.026639567823,685.6689140011669,2.0,19.716862850926177
75,1386.2294930234248,4705.510011534268,2.0,19.533443822611243
76,9400.944389867587,2493.3430972152114,2.0,19.362646576381984
77,1593.864723553483,451.58706360292746,2.0,18.924936122716492
78,8916.85140120944,227.5790978978381,2.0,18.81345456968858
79,8254.135283414646,2707.395349496655,2.0,18.781027081944586
80,5094.042207804628,6127.540226806768,2.0,18.7501339933801
81,7493.198415957616,5249.66528863731,2.0,18.470947372474278
82,9561.906929062841,3661.5744618697786,2.0,18.460582630961454
83,701.0382748747231,2079.3842803294647,2.0,18.32076148972791
84,7635.117254623656,1597.4830469110611,2.0,18.306387066960475
85,9453.002180710973,63.413580041072386,2.0,18.275486133907645
86,8015.93002288585,3037.667736116765,2.0,18.172183919761814
87,9553.942362214735,6043.612332948319,2.0,18.163691497875043
88,9445.93621623941,5821.4125490523875,2.0,17.91912165192711
89,758.0687924416579,5829.495950958623,2.0,17.910600169742473
90,8562.971787756831,2269.5544273190794,2.0,17.83007989380216
91,9400.985175956816,977.5045977187331,2.0,17.823366656899285
92,7376.949375167307,5815.89165445051,3.0,17.80635135491673
93,183.9764845390922,5289.594665738577,2.0,17.73275426440016
94,9122.075612873248,503.3608063044192,2.0,17.704081559222907
95,1422.0094541243602,813.5035633117932,2.0,17.51902142363337
96,600.9314592969445,1875.7355000994548,2.0,17.51517078638297
97,5858.169593005855,231.31002148413182,2.0,17.396939638839676
98,406.96967068983366,649.419965515903,2.0,17.384133757693974
99,3002.054158217109,5917.735122809734,2.0,17.28192573141031
100,2003.1233264815128,6013.381502366452,2.0,16.988945012375996
101,7114.977025806599,4269.558292702498,2.0,16.926391592777975
102,7639.040136919985,47.57883602899321,2.0,16.817246448709064
103,317.0803602919968,3651.4882578147926,2.0,16.81636488234326
104,209.11484686100195,1183.6085486991935,2.0,16.800921683736846
105,46.05751652832303,1541.6329388590962,2.0,16.76985698552054
106,1662.9384964597873,4871.465797594441,2.0,16.705470866366323
107,9337.920951393207,1889.5709853007274,2.0,16.66390822200395
108,212.035179730569,3417.4614830353107,2.0,16.616816487018276
109,8621.829391834674,3881.495269156852,2.0,16.57137004092202
110,9433.084348868468,6289.448771544275,2.0,16.555921463818972
111,9227.97681096527,1765.4993214923302,2.0,16.536237339408448
112,8108.82017181367,5827.5881983923555,2.0,16.470016686554338
113,9215.819729953744,4117.483603030951,2.0,16.435332474230357
114,9139.050699653779,4753.57064817498,2.0,16.36441617845558
115,8310.067403715266,3351.5425770683073,2.0,16.33161069116207
116,9307.95617892617,855.5042153933304,2.0,16.27147459352685
117,9482.027592590814,479.0685273717765,2.0,16.204428294994887
118,766.9346636882253,6045.56496516311,2.0,15.976224693003303
119,2991.1313521288002,5679.4894458902845,2.0,15.972267831008704
120,69.89053397427983,6007.420521109331,2.0,15.970505084264152
121,1491.900858804018,4853.460704833748,2.0,15.871544237607273
122,8651.950529418204,47.51322964013173,2.0,15.845059278785573
