,px,py,area (pixels),flux (noise-normed)
170,1006.3165494373724,699.7862845288121,22.0,847.8497608777734
171,2085.9939260478077,3526.0000000639607,26.0,845.6888715509267
172,883.5736924733482,2025.8553044502069,24.0,842.2891650752726
173,1079.3629918015731,3233.439534492019,21.0,840.5393913329214
174,3900.769935354984,2469.5218466069364,23.0,836.0014233450256
175,745.4341067214654,1954.7072862851062,21.0,834.7734286808326
176,3149.8208202309906,2866.8253876984636,28.0,834.068121588205
177,159.3077162322198,1591.9215797813727,23.0,831.9841239868956
178,1091.9231492951171,2717.3349450395567,24.0,831.66109355904
179,751.2171578673971,2254.0778189364282,22.0,829.9946203775414
180,3809.6933726249395,1740.0447852809343,23.0,827.4802869184261
181,1331.284089448903,584.67754858718,22.0,825.25293514895
182,2563.9935260766943,2946.8921974721798,21.0,820.4755221274605
183,365.93068260754,2864.497195079904,24.0,819.3268834585409
184,1278.020109865176,841.9600660875207,21.0,816.1152747932323
185,1157.9098071220017,3391.6914207778195,29.0,813.147495387999
186,981.5966505061683,3049.2179119431603,22.0,812.1002189779754
187,3868.1218179726066,2679.114491699299,23.0,807.9330469954597
188,1976.4063666764766,3601.575193070405,22.0,803.4542766519239
189,499.15613890175393,3080.808097722183,29.0,795.219269342153
190,3098.4229795046103,1116.782527158329,21.0,794.8135825369465
191,882.2409346008875,1143.1772161796787,20.0,793.8381920996923
192,3693.0687996817837,1896.8598258145432,29.0,788.4854031548734
193,2474.9111308668716,3228.511865291594,23.0,786.3870253502016
194,2319.1768587726806,3580.8570520717144,22.0,781.3345490752712
195,3223.169406098432,2892.0386363824296,21.0,780.9570989027432
196,2223.8125003132755,735.2171301641989,30.0,780.7904142280761
197,1201.8398463447468,709.3889137206605,21.0,778.4976317576019
198,2702.257372817681,3403.0003869922207,22.0,777.9674652609774
199,2798.9842245177556,725.707232444488,22.0,777.8484801627509
200,269.1394856854447,2262.407788748965,23.0,776.0062409612827
201,1354.85938261765,1326.4445567921357,13.0,774.9723339968249
202,2827.793180118754,839.7093577322762,22.0,774.4983948103505
203,1152.5034978386925,876.4069909247385,22.0,773.2464728894906
204,1984.8313895820395,442.39412344841713,20.0,772.1473152809257
205,3640.1007561905867,2231.8495937679663,21.0,770.8982739359252
206,474.12538020227373,1787.8304946492779,22.0,769.4700993924666
207,3619.840546595736,2236.5097816978737,22.0,768.3258055916934
208,459.28282179403374,2659.888058175145,22.0,767.5915234402719
209,1903.1882228157497,3832.7945341002505,22.0,767.017690076785
210,2147.8857755801464,52.8727181927911,22.0,764.9742208487665
211,664.3239885585006,2534.9536695425004,23.0,762.9667614951217
212,2576.8990102160874,247.79771065031994,22.0,761.9911777647804
213,3105.6637637536296,502.5224977179549,21.0,761.2555858772158
214,2506.1207068019303,938.4135304916151,21.0,761.2481353208317
215,1321.0545842847785,664.4624497618057,22.0,760.4820216546177
216,128.62725640561607,2116.965422268145,21.0,760.1248509302714
217,2896.1295796245527,1431.241250454759,22.0,758.0777371954795
218,443.4502176092456,2542.2970068384466,19.0,755.3083214169677
219,2407.742159517463,753.815899730941,22.0,754.938247335211
220,595.6927628173751,1097.7791775550347,20.0,754.788344097775
221,1775.513452237595,107.49986844309706,20.0,752.6442891436045
222,717.9745927560515,920.6858103406312,21.0,751.0717183818549
223,830.8416782797842,1507.5823510257198,22.0,748.9886487044791
224,3411.8874042919383,3237.0803771110604,22.0,748.3880962394766
225,1389.4543935487686,786.1012844246495,23.0,743.4241097427324
226,499.53845614193403,1889.135453755055,20.0,739.3815270609839
227,3112.963452653337,3248.0026790219135,21.0,738.8861852938286
228,3141.48942175272,1418.1511110091608,22.0,738.3275116752525
229,1774.7034249651183,3109.0342343433217,22.0,737.9826736864339
230,3824.3748331828533,1993.9933772012753,19.0,733.6280495567194
231,2020.2825226023076,607.6929836979689,21.0,733.5650380117507
232,1585.8116819077566,1128.8530646043819,22.0,733.2961618320351
233,3842.5748707928656,1890.07624482193,21.0,731.0523691628862
234,3164.497066470573,1337.7419298905722,22.0,729.62116745743
235,681.7787074665873,944.3539514708297,22.0,729.5902622962068
236,2031.2363755014294,3699.0156483760657,22.0,727.8598811306555
237,1050.0087263529645,1641.0104583922885,21.0,727.3259846364847
238,3560.2936242926953,2780.4511904374112,21.0,726.3457614390336
239,984.75553840878,1709.5123139435138,20.0,725.8834851674746
240,2186.8162658761275,228.94389327391428,21.0,724.0560576132622
241,3361.425912666514,1673.3181939426825,20.0,723.2332665205118
242,771.4565996538785,657.4002559677663,21.0,722.5798328495015
243,3692.474440499303,2146.907704019964,19.0,721.4036793655514
244,3667.4869098335334,1488.1003101796248,21.0,718.6295808280771
