,px,py,area (pixels),flux (noise-normed)
369,3410.935967021084,4311.201230799353,16.0,584.6024084793196
370,4667.965075268882,863.9471118008966,20.0,583.9816614268641
371,1576.1499161559348,4440.087834886983,19.0,583.9746324920889
372,1747.3450274931774,2711.862808650427,18.0,583.8481767290896
373,9039.982003688177,4182.824025582796,22.0,581.9734336772112
374,9000.724247019933,1881.0413345576023,22.0,580.665779136707
375,5787.240321098082,5579.471206970945,17.0,580.4460517920402
376,4137.978561750308,1481.873894145715,18.0,580.2507136680392
377,8582.67218399577,4239.058916002616,20.0,579.3731383639024
378,6871.967391644871,5625.634874455545,17.0,576.8070442390905
379,6374.309015796463,921.764329561153,21.0,576.2707841168717
380,727.0065422810649,1433.7414453301365,25.0,574.1205928574036
381,5907.121397987796,5264.836752507172,15.0,572.0263745337243
382,2085.5883655556877,4781.468966053803,18.0,568.8619815964859
383,2303.110167797713,4358.980001773368,19.0,568.8378498030738
384,4541.7282652095155,193.1027171238985,21.0,567.270641437947
385,6224.669480449739,5408.986452112386,16.0,566.1249027680606
386,3586.544446076209,3981.5764394167486,15.0,563.993622091011
387,7197.566544617814,6194.778973945408,18.0,563.8626862216986
388,5288.258077544983,3744.6340573320886,15.0,561.5156533521942
389,9414.94989271141,2810.6475722498685,22.0,559.1859410160209
390,1125.550750903228,5541.421447193476,22.0,559.062757591519
391,417.73189987509704,958.9802597381753,24.0,558.5508845775379
392,4614.039722245105,2282.735976406849,15.0,558.5013285742363
393,2588.93403318846,3026.591065189614,19.0,557.282478515128
394,3738.4696939581254,3151.115230150483,15.0,556.6777565678126
395,3187.718795137939,2606.7620611640045,15.0,556.1311509785038
396,5288.071103625613,3700.8033330479416,15.0,554.3460428176633
397,1547.6131215799267,476.655588372523,24.0,553.8931444781257
398,3735.1381558235626,3785.2780936252047,14.0,553.6384398750969
399,3644.191977798001,3499.369742281315,14.0,553.5633012215327
400,3232.4988207488695,3126.3216366969045,15.0,553.428761723346
401,8460.062022770277,4172.886371384356,20.0,551.5345260938917
402,5844.569420156849,1976.0774721507037,15.0,550.7775184571334
403,7713.399493075915,3918.5764780731815,16.0,550.081918393155
404,1622.75089000039,5580.618637133552,23.0,548.3595297221351
405,1697.226845623223,3907.143749949928,19.0,547.9795818072826
406,1957.118315975926,430.98974001729135,21.0,546.6401282390722
407,8888.446038742199,1178.396118356034,22.0,543.9658700862037
408,778.3589727006848,2062.889905946429,20.0,543.4185899890325
409,4572.5165711051595,3131.162501180088,14.0,542.8603815311095
410,5214.992365925147,3123.1152362066823,15.0,541.645729505951
411,8450.301832562725,2526.2419703046744,21.0,540.9635481455491
412,7308.62266731058,4356.279278992382,14.0,539.0118584316577
413,8523.888289416105,1356.1811087702265,23.0,537.7844614845111
414,303.60292776234,5585.737757975853,26.0,536.992883319269
415,383.40130863671703,5867.697780305252,24.0,533.2745795650104
416,3101.7682070274523,5820.752235334246,23.0,532.639007545617
417,9427.955727913606,6146.054768462938,23.0,530.7207442429599
418,6999.047836228772,5440.587660890401,17.0,530.3956654001656
419,265.10431181391044,987.3766483250809,25.0,529.9008791065814
420,1239.2289046156438,3989.540486924784,21.0,529.8718802355855
421,5448.434179701956,6085.99047602764,18.0,529.4895551719666
422,8812.914995179362,5568.457206533736,20.0,528.9298360992342
423,4052.6710322916774,1677.6861894999754,15.0,528.7707415168093
424,2380.5836246097992,4459.2923317228715,16.0,527.577988801482
425,9153.195838995623,608.4326173740163,23.0,527.1969836219251
426,9302.371763618163,2435.266510492065,21.0,526.8361606769074
427,6980.995356048046,1740.8306007764425,18.0,526.2219267963286
428,6413.345371599526,3152.88312039306,15.0,524.4805777054304
429,6783.868147560824,3511.1889267302445,14.0,524.0644001790537
430,5873.77341750353,3920.4632298878246,14.0,524.0149959309585
431,4627.172025501625,3971.666862091577,14.0,523.8689767792687
432,6912.457117609764,3520.8552135654622,14.0,523.4789375284752
433,5265.121369505786,1928.775117910904,13.0,523.2406779964588
434,3603.670615814386,1604.9560291645075,15.0,522.7142242066299
435,3799.6906989994122,4937.619915499032,14.0,522.6523176614451
436,4351.336262498654,4565.239021422703,13.0,522.4676867862439
437,8194.972770392744,5292.765158444423,20.0,519.6213472099333
438,6439.408341186662,4379.798135740755,17.0,519.3265222904502
439,4071.7795690879484,5261.271750844294,15.0,519.2501111965945
440,6876.327113585099,1018.1438592326558,19.0,519.1257004604703
441,3832.1669454730627,5746.781278394895,16.0,517.887289005922
442,3869.1964379784163,286.18667409099646,19.0,517.4998483976829
443,1300.4104934122056,859.6493088034136,23.0,516.5432759872675
444,6394.120783831298,256.5800465420701,20.0,516.1413949445306
445,6603.938932878662,4747.2735459770065,15.0,516.0243681048471
446,771.0174714547443,980.357782578906,23.0,514.7155253141065
447,1439.7368893806006,5249.406456408477,21.0,513.289745685248
448,4581.34277688184,4739.139296174312,15.0,512.3111071668942
449,1682.7220587538438,5741.484589524168,21.0,511.99144984693504
450,3140.0279598919888,2897.608267454797,16.0,510.5580359518256
451,2217.985327522657,2878.6037854069923,18.0,510.3682177302171
452,2575.819276292319,3351.922134732162,17.0,509.8441240254227
453,4209.862455019713,12.414877951638884,18.0,509.3748689846187
