centroid_px,centroid_py,gaia_px,gaia_py,gaia_G_mag,match_dist_px
3947.2751306180135,1837.886800043347,3947.7684979280994,1837.9330610336146,4.651327133178711,0.495531413617674
883.5944688471833,1383.7915449484633,883.7308251845266,1383.6691951953608,4.763619422912598,0.18320074458888372
786.6453943864226,1945.673169146176,786.7067501722997,1945.4999093398703,4.66057014465332,0.18380286434564466
1133.8799745652102,3653.850637611945,1134.052860003303,3653.3338558684827,4.799609661102295,0.5449337070510062
701.4976110197541,1694.2011061725743,701.659140241085,1694.1134633451575,4.14741325378418,0.1837741944380997
3518.08929342738,1739.0850776695688,3518.3140752989375,1739.0683772317425,4.596416473388672,0.22540140728130456
3756.5459347744313,2783.1930233713633,3756.654625567665,2783.4967227323755,4.70740270614624,0.32256315724665363
920.5059382619668,2775.156806812864,920.8246780784254,2774.6899736828973,4.668522834777832,0.5652682919027533
3077.782059039368,1303.717102075863,3077.7387520978737,1303.655802963703,4.634108543395996,0.07505379626109089
2977.77569303875,2725.020929538206,2977.7998884984477,2725.012786662265,4.580437183380127,0.025528938453660242
1112.8965657394644,2670.1493786090964,1113.304325194597,2669.7465290084483,3.705249547958374,0.5731976744477025
2804.0742301049017,1313.32198492917,2804.196763920765,1313.2425231889997,4.688321590423584,0.14604350098827829
1262.0410710188469,2730.2140637207494,1262.2657317777487,2729.764196776062,4.887579917907715,0.5028446325783148
2376.908330504886,3883.933420556366,2376.709137388598,3883.988214049028,4.569888114929199,0.20659192727401032
3172.4196685604475,499.19342057390816,3171.971778899367,498.93556330822776,4.7332305908203125,0.5168128461704933
3151.0641587308824,2063.2815432501607,3151.3805130467617,2063.6953300412074,6.752105236053467,0.5208642449048144
1045.9561370393203,2487.130033063059,1046.1205738481171,2486.847674500792,4.647561073303223,0.32675039674449047
2227.9395993467397,3966.419725069464,2227.8877350814146,3966.2788320724712,4.486921787261963,0.15013573398554392
2984.064416875801,3709.9898400977386,2984.080423022151,3709.286466230271,4.095844745635986,0.7035559637707872
2515.8769573909767,3735.111783825026,2515.2843936189065,3735.2601391400913,4.802192211151123,0.6108527838015891
3187.1559357029723,2309.7481919782263,3187.471188400929,2309.803895769245,4.7522101402282715,0.3201361833700978
3899.551699693733,2141.129419301241,3899.9293976092395,2141.3257195366573,4.610157012939453,0.42566359698990497
