centroid_px,centroid_py,RA_obs,DEC_obs,RA_catalog,DEC_catalog,magV,r_px,r_solar,total_offset_arcsec,radial_deflection_arcsec,einstein_pred_arcsec,residual_arcsec
2270.1559065481088,3934.952456645168,217.02878611805903,63.35811478714341,217.02809545319025,63.364746676552315,4.3485846519470215,1899.9849526913222,158.59681476918817,23.900814778703566,4.832308757838673,0.011040574822062443,4.821268183016611
2358.162593316763,3157.8409985743538,235.99153761563343,55.75808568504496,235.98192178132896,55.76302163277293,4.653582572937012,1152.366207596135,96.19108283647977,26.365111924046385,-19.320650386641756,0.018203350543174734,-19.33885373718493
1144.6437497180618,591.7304737263466,93.73865801178798,-31.99265785169194,93.73783055144972,-31.997395858677532,3.803789377212525,1713.7016800122285,143.0472528372184,17.24290388827091,6.480091961951875,0.012240710431486317,6.467851251520389
923.0391580134088,3403.353156698151,87.65458011753147,68.45767880780116,87.63512928908585,68.4581593915534,4.31815767288208,1761.3969102319963,147.02850099490695,25.769494807619363,15.061231829476638,0.011909255607935867,15.049322573868702
463.26713758227766,1431.7884702096678,81.49583027731398,1.1205460045394364,81.49594508137413,1.1202518933529375,4.49198579788208,1700.3219973502694,141.93041501710647,1.1365760630410167,-10.182704662593082,0.012337031493841239,-10.195041694086923
994.113299004757,1340.7191771674682,79.64338674429457,-11.965857222024017,79.64377643599656,-11.970607463291296,4.516587257385254,1269.221549171499,105.9453100667357,17.155849554890835,-4.998051762816955,0.016527395114489096,-5.014579157931444
3621.7097853062214,3038.9385726206347,223.57727584138817,16.360994402793672,223.57683619587243,16.36701390217709,4.460513114929199,1859.710123399874,155.23496728089694,21.723343361961412,4.655350654478767,0.011279675131644623,4.644070979347122
2959.98911228966,1347.8924506344254,207.78557678197433,-48.10936046333231,207.78309963650995,-48.1089516785519,4.431922912597656,1149.7281076904892,95.97087359667202,6.133643061351276,5.420861116133693,0.018245118903041008,5.402615997230653
800.9399005698277,2301.0554136024907,72.06281162029177,31.86023737499483,72.06202080678545,31.85438515746066,3.86142897605896,1272.4762999538807,106.21699280097108,21.206297024271038,-8.05151764945474,0.016485121201661356,-8.0680027706564
2422.872723734117,555.4671118137483,144.4664607678329,-61.054711550127145,144.5373036901074,-61.058767599854995,3.592578411102295,1538.8905033553979,128.45529737748933,124.2829778975632,3.5475850679086856,0.013631201170741654,3.533953866737944
2390.362844780006,181.45590122521568,139.11920922000022,-56.399344357255075,139.1027480131948,-56.39620021704778,4.4635844230651855,1897.682584142256,158.40462992172957,34.6943988377677,1.7835377969498125,0.011053969829450054,1.7724838271203625
2897.310288458357,2719.4292325299075,233.47000252324648,20.896534900398233,233.47015252807677,20.894283354259983,4.255720615386963,1082.65653850929,90.37223071339987,8.121251389310931,9.23009821719058,0.01937542081430963,9.21072279637627
3616.1042533566256,2883.532883398414,224.046374892833,12.408911542848271,224.04670847282122,12.41502262587161,4.122641086578369,1776.8134816674506,148.31536335708583,22.031138369872103,7.30286178010777,0.011805924621472097,7.291055855486299
3520.846778432688,1185.2211854271811,205.68619839860605,-39.08689119987095,205.6831805393536,-39.08582951429115,4.268913745880127,1706.9460787075923,142.48334476665804,9.258551193866781,2.545063441004862,0.012289155640384325,2.5327742853644777
852.2856887946616,1623.3550592733332,76.41084675503046,1.7012778855128836,76.4101746486886,1.6976481617070431,4.390705108642578,1268.8798365905304,105.91678640562387,13.288937879221345,-5.235999638064622,0.016531845984207722,-5.25253148404883
3606.296304230992,2059.5579255470793,220.92160500788188,-13.42304499203422,220.9182563841595,-13.419995654174054,4.573530673980713,1558.3391663636387,130.07872918428188,16.06245979077775,-2.56285528613304,0.013461078617391526,-2.5763163647504315
3162.220963886013,745.2285949171123,188.12778193935316,-52.25252642802431,188.11333404434694,-52.26201848507043,4.303025245666504,1714.264183334855,143.09420649079303,46.70463577994064,17.56274744065748,0.012236693874204214,17.550510746783274
2517.1619503624784,3492.4146215076594,228.92402436904774,53.561023940825216,228.9220891638244,53.57432682927901,5.017347812652588,1518.6989611154145,126.76985545859266,48.06878391547726,0.02794098974795177,0.013812431935539564,0.014128557812412205
