,px,py,area (pixels),flux (noise-normed)
321,1943.7818762586487,39.92473666643671,17.0,523.7947886068375
322,4009.754110635005,1149.6733050373475,10.0,518.9939205038005
323,1852.7237000825269,3550.5616260786587,14.0,514.2497813530807
324,7018.22866783393,6184.853825186317,13.0,508.50743262111416
325,8271.417924979261,3459.691675361942,13.0,506.83630756235505
326,7316.172551296328,5724.828933485651,12.0,505.84324601637877
327,5269.796987149658,347.3363275221797,14.0,505.84257414821707
328,3129.7001099195954,3358.7626383434445,9.0,505.3201818295497
329,1484.9032626230037,5432.283212432423,14.0,504.8498952917092
330,2642.3271581285762,1042.7667861292005,14.0,504.5385306227545
331,4852.759610831314,3583.9160705007885,10.0,504.24772802587864
332,6897.365093253551,3128.5879233785076,12.0,498.5458840413549
333,8911.520889029405,5983.264308644607,16.0,498.2992291624968
334,2085.5424034892994,4781.495208042285,13.0,497.6715103290219
335,5766.649019155104,923.85353836935,11.0,496.1596165841922
336,7698.694925757581,1258.5546351242904,15.0,494.15522633281813
337,751.7316204561147,1749.6444520438265,17.0,492.0936916273266
338,6745.85826764992,5733.64397505103,13.0,490.4232478946833
339,8188.235141523016,784.8497464732335,20.0,490.1682568047694
340,1441.707888904529,2329.7498219073086,16.0,486.0279007071734
341,8409.222662062977,2100.493815080219,14.0,483.53534250892557
342,4903.654428468241,2687.0031339104817,10.0,482.2634758011328
343,5861.658125574581,5325.667358516805,11.0,480.5474220344399
344,8367.895375779202,5949.367616788775,14.0,479.81226093730095
345,7594.137556001295,1618.761298340324,12.0,477.286399577005
346,3410.940034332137,4311.211596059729,9.0,476.96413823459125
347,4382.258068059982,1335.4871319170852,12.0,472.3515516209718
348,1380.2542728438189,1990.0654730890121,16.0,471.99495961047523
349,4442.071699768291,1949.358496958963,9.0,471.3155033425008
350,3259.0773483006205,5825.435020817571,12.0,471.25800201127197
351,6576.746435686929,239.30594549966816,15.0,470.11865122273855
352,4364.617038904416,2652.793484386441,9.0,469.8789509826472
353,6647.281970483369,5077.885696465519,10.0,468.8555229256701
354,7252.1218197862445,4367.6709213807335,11.0,465.9528791111602
355,1039.3671960651914,1121.4527155919236,16.0,463.8304266117401
356,8442.542823383854,4532.938497550256,15.0,462.54457125425375
357,7154.426257306729,4255.169726355566,10.0,459.4404026763562
358,9433.48585362371,4899.674407969534,14.0,458.1537224865143
359,3366.0174460723742,5526.737195843787,11.0,456.4333522277843
360,4137.981661437315,1481.8669591958258,9.0,454.87173480365857
361,7404.98666658638,2656.497800966429,11.0,454.6302541652149
362,8095.630068570496,1133.2162005076439,14.0,449.8326117857792
363,5907.121391609089,5264.8722893226095,9.0,447.7006557795031
364,1710.60039262882,1975.8196850314646,15.0,446.606092650316
365,3220.6069479752387,5680.20479491956,12.0,446.0410459608406
366,4407.334105590541,286.4389206216419,14.0,445.2855562022502
367,5787.233510016792,5579.5074322062055,11.0,442.17902399186346
368,8301.015206181914,604.8682876980098,19.0,441.88979927669703
369,8310.119398217019,5837.964926870937,13.0,441.79356385272234
370,4667.95457469671,863.932675634777,9.0,441.73121535196213
371,1747.2892664828537,2711.850082338863,13.0,441.4620892622014
372,6871.993352223971,5625.692838239197,12.0,440.67202229318275
373,2303.0716197350257,4358.994213752393,10.0,440.0815609088603
374,9535.94327219861,2601.219607072353,14.0,439.1581572772293
375,4614.020908194109,2282.7480383067814,10.0,438.2560576996608
376,1576.0935372434253,4440.098318150134,14.0,437.5191103228876
377,3365.0539661663706,6224.945822192858,12.0,437.44329334530244
378,6374.339581386665,921.7316314111577,12.0,435.38701614409723
379,5288.2355587090415,3744.6441876721588,8.0,435.3329795383168
380,3586.5387343909283,3981.58503203778,11.0,435.2815942264148
381,9040.019769510358,4182.872952225877,15.0,434.49274304050647
382,3738.4505746111604,3151.1211153425324,8.0,433.02619977778943
383,6224.670219486637,5409.011465387879,10.0,432.6117287372778
384,5288.05064725948,3700.810622006383,9.0,432.4792773720527
385,8795.737352787393,534.7658855735751,15.0,431.8194009004404
386,6027.746417163375,1679.8965813640084,9.0,430.51644227649075
387,4541.732179698664,193.0775192323502,13.0,430.24707160901613
388,8582.685717715065,4239.09379364319,14.0,429.07660156327285
389,3644.168532539286,3499.385529714615,9.0,427.8489633820286
390,3735.111342004003,3785.2753473382168,8.0,427.8094903475356
391,7197.558018682675,6194.81098710658,14.0,427.61036055227805
392,6960.830884653484,135.02739552008285,15.0,426.94559606402345
393,9000.770797043097,1881.0110116435583,16.0,423.70872422466095
394,3187.72179721789,2606.7626026763737,10.0,423.50895020485694
395,5844.574981885058,1976.0567391242428,9.0,423.10391632881533
396,3232.4770736991563,3126.3201894473204,12.0,420.00202406088556
