px,py,gaia_px,gaia_py,magV,ID,match_dist_px,LON(obs),LAT(obs),LON(catalog),LAT(catalog),r_solar
456.54453891351216,2139.2522564243604,456.50638780361874,2139.143135912854,6.548932075500488,gaia_full_1274,0.1155975484925527,-35.7997324533692,1.943270144326927,-35.80055688459982,1.9409654792858897,133.01142206941822
2664.1327515312005,594.7677757534412,2663.890881103647,594.7536150538847,7.539745807647705,gaia_full_2582,0.242284603589961,15.589399859218593,-32.309293268306675,15.583348893760567,-32.309892619016445,133.07983773178177
2319.6472582417146,479.7050894647528,2319.511700939891,479.6641571369603,7.589650630950928,gaia_full_3278,0.1416023924099147,7.044858712900082,-35.18478627315072,7.041414995920953,-35.1857832399316,133.1238334424019
3605.914694494649,1727.3540322553215,3606.073542342636,1727.4568818157409,7.181944847106934,gaia_full_2357,0.1892370758825758,35.24739800384454,-6.748570639470244,35.25087576770985,-6.746312269880217,133.15051012138503
1036.7646702763975,3247.926985035502,1037.324072008316,3247.493728660048,7.119865894317627,gaia_full_1860,0.7075601631981335,-24.511019917775023,26.251530380118478,-24.49612229692575,26.242953569230167,133.182325081059
1541.833655946577,3548.30742364162,1542.0401472821009,3547.9175679515483,6.360332489013672,gaia_full_687,0.4411645166236029,-12.879866385223059,33.52290396549378,-12.873704762855196,33.51442900711161,133.1924835454021
470.8440295170528,1811.7648931535484,470.7344057505379,1811.634951431108,6.544242858886719,gaia_full_1544,0.170006533450189,-35.557202430938226,-4.960208912588635,-35.55977831920117,-4.962902335426116,133.20173202973015
2645.262795105873,584.5908063588404,2644.952516570772,584.4798254093548,6.433783531188965,gaia_full_926,0.3295292710719685,15.140975014727125,-32.5570764977281,15.133440703329534,-32.5598976331685,133.20378448572103
2235.5672285930987,3629.8409177415742,2235.2932631133554,3629.7102122446686,6.800455570220947,gaia_full_1161,0.3035473785298344,4.888272646610445,35.57543011753921,4.881047570347956,35.57260527950663,133.20724121003008
3003.0841477223785,801.8871181878839,3002.6742857865365,801.7209198860533,7.035062313079834,gaia_full_2374,0.4422767029626179,23.343146454150908,-27.29469963617998,23.33373056952536,-27.2989345098378,133.23100000352483
3400.8983766884553,1238.465649508492,3400.7851468998824,1238.390195356641,4.881226539611816,gaia_full_271,0.1360673144139569,31.46580989091973,-17.313662787654103,31.46338274675876,-17.315416573528903,133.23478591336618
474.12538020227373,1787.830494649278,474.0151480014404,1787.783179951034,5.059753894805908,gaia_full_203,0.1199575707093515,-35.503278167070306,-5.4661419353749565,-35.50580675463121,-5.467089135362469,133.27523629655028
2074.45455387209,3643.9315651206553,2074.3753357425853,3643.559226577747,7.086282730102539,gaia_full_3674,0.3806724347485509,0.7138531726494968,35.930133897085184,0.7117403563636192,35.92176130483539,133.292178349317
498.6156084497514,1676.3487029766786,498.6018474155912,1676.1900949458586,7.764065265655518,gaia_full_3465,0.1592038740161705,-35.06877682106013,-7.831193876031193,-35.06928660922781,-7.834532673097797,133.3105183943113
1733.7684706608088,3609.6030287007543,1733.7941324070855,3609.3621552508102,6.887767791748047,gaia_full_2870,0.2422365457769075,-8.085077077747684,35.05429849286095,-8.084039250706814,35.04891766374901,133.44175547010593
1921.6705215383895,3640.2613163733217,1921.7211762503464,3640.1068222338263,6.670925617218018,gaia_full_2030,0.1625864046650275,-3.2560474014178746,35.83121806153228,-3.254631362246065,35.827758092003265,133.4645763398088
2831.3434256141295,3414.772765867741,2830.9580410956805,3414.8311245490895,6.407060623168945,gaia_full_927,0.3897780942393997,19.520267385611383,30.22886783851298,19.51090053172613,30.230684092353886,133.48255084561845
3601.345881028796,1690.857175636338,3601.6639923699067,1690.8450177404434,7.30202579498291,gaia_full_2342,0.3183435876152647,35.185822341736554,-7.521257151533591,35.193031474209924,-7.521316144193377,133.51091125591768
3176.6042928785805,3141.4710777398996,3176.5385048353646,3141.5692317773855,7.3210601806640625,gaia_full_3091,0.1181620992745791,27.030040434941604,23.764995068591343,27.028785299767293,23.767213547073005,133.5271988250377
2946.818563407594,3339.107953982329,2946.481705663381,3339.2111789821975,7.226523399353027,gaia_full_2040,0.3523188051098779,22.123640949980633,28.40424735655269,22.115734673976235,28.407000182495082,133.55954529214046
3013.1062850629505,3289.2650177459313,3012.7833017020353,3289.2345821812764,6.210378170013428,gaia_full_1306,0.3244142028703116,23.577218962416264,27.217625459555833,23.56928110678595,27.21744733932298,133.5717598890857
1441.4684089645343,3511.466134377012,1441.593973703008,3510.94057379111,7.625070571899414,gaia_full_3292,0.5403521379633932,-15.329815785709652,32.594261843015815,-15.325242925128808,32.582749936991945,133.58197148597634
